source,target,interaction,weight
lilianaarchila1,barevalodeleon,mention,1
lilianaarchila1,congresoguate,mention,1
lilianaarchila1,usaidguate,mention,1
lilianmerlo,__vadertg,mention,1
lilianmerlo,__vadertg,reply,1
lilianmerlo,congresoguate,mention,1
lilianmerlo,drewzecena,mention,1
lilianmerlo,drewzecena,reply,1
lilianmerlo,maryflorherrera,mention,1
lilianmerlo,usaidguate,mention,1
lilyycoz90sny,barevalodeleon,mention,1
lilyycoz90sny,guatemalagob,mention,1
lilyycoz90sny,guatemalagob,reply,1
lima30044j,barevalodeleon,reply,1
lima30044j,mendiamariela,mention,1
lima30044j,mendiamariela,reply,1
lineasfrescas,aleph_____,mention,1
lineasfrescas,aleph_____,reply,1
lineasfrescas,cobrejacinto,mention,1
lineasfrescas,malcabresto502,mention,1
lineasfrescas,malcabresto502,reply,1
lineasfrescas,mingobguate,mention,1
linopagli,adolfoalbertoc2,mention,1
linopagli,adolfoalbertoc2,reply,1
linopagli,mingobguate,mention,1
linopagli,nenucosm81863,mention,1
linopagli,rafaeldelaguil8,mention,1
linopagli,rafaeldelaguil8,reply,1
linusvallejo,c_smaldonado,mention,1
linusvallejo,el_pais,mention,1
linusvallejo,gustphographer,reply,1
linusvallejo,javierr07772901,mention,1
linusvallejo,javierr07772901,reply,1
linusvallejo,olsenpsico,mention,1
liocas1,__vadertg,mention,1
liocas1,__vadertg,reply,1
liocas1,congresoguate,mention,1
liocas1,felixsinexcusas,mention,1
liocas1,guatemalagob,mention,1
liocas1,rafaelae1967,mention,1
liocas1,rafaelae1967,reply,1
liocas1,usaidguate,mention,1
lionelg76720488,barevalodeleon,reply,1
lionelg76720488,chatagira,mention,1
lionelg76720488,cncguatemala,mention,1
lionelg76720488,guatemalagob,mention,1
lionelg76720488,uclcgt,mention,1
lionelg76720488,vicentecarrera_,mention,1
lionelg76720488,vicentecarrera_,reply,1
lioneloliv_85,barevalodeleon,mention,1
lioneloliv_85,guatemalagob,mention,1
lioneloliv_85,guatemalagob,reply,1
liqados,barevalodeleon,mention,1
liqados,guatemalagob,mention,1
liqados,ubaldomacu,mention,1
liqados,ubaldomacu,reply,1
ljefe_19,barevalodeleon,reply,1
ljefe_19,olsenpsico,mention,1
ljefe_19,olsenpsico,reply,1
llviz_40,caoilfhionnanna,mention,1
llviz_40,cidh,mention,1
llviz_40,elquenews,mention,1
llviz_40,elquenews,reply,1
llviz_40,jczamora,mention,1
llviz_40,jczamora,reply,1
llviz_40,mpguatemala,mention,1
llviz_40,pressfreedom,mention,1
llviz_40,pvacav,mention,1
llviz_40,rele_cidh,mention,1
llviz_40,rsf_inter,mention,1
llviz_40,santipalomov,mention,1
llviz_40,ubaldomacu,mention,1
llviz_40,ubaldomacu,reply,1
llviz_40,un_spexperts,mention,1
llviz_40,unhumanrights,mention,1
llviz_40,volker_turk,mention,1
lobo875r,aliaslajose,mention,1
lobo875r,aliaslajose,reply,1
lobo875r,canalantigua,mention,1
lobo875r,davidishosi,mention,1
lobo875r,davidishosi,reply,1
lobo875r,juanvictorcas1,mention,1
lobo875r,nuestrodiario,mention,1
lobo875r,santipalomov,mention,1
lobo875r,tn23noticias,mention,1
lobo875r,vichoguate,mention,1
lobo875r,vozdeltuit,mention,1
lobolinux01,__vadertg,mention,1
lobolinux01,__vadertg,reply,1
lobolinux01,barevalodeleon,mention,1
lobolinux01,congresoguate,mention,1
lobolinux01,usaidguate,mention,1
lopezguamuch,barevalodeleon,mention,1
lopezguamuch,santipalomov,mention,1
lopezguamuch,ubaldomacu,mention,1
lopezguamuch,ubaldomacu,reply,1
lopezyvan5,barevalodeleon,mention,1
lopezyvan5,guatemalagob,mention,1
lopezyvan5,spp_gt,mention,1
lopezyvan5,spp_gt,reply,1
loquique,alex56gt,mention,1
loquique,barevalodeleon,mention,1
loquique,climaenguate,mention,1
loquique,edpava4917,mention,1
loquique,edpava4917,reply,1
loquique,marioquan,mention,1
loquique,marioquan,reply,1
lordmarduk2,elakademicista,mention,1
lordmarduk2,elakademicista,reply,1
lordmarduk2,pedgar05,mention,1
lordmarduk2,pedgar05,reply,1
lorenalien_,barevalodeleon,mention,1
lorenalien_,waltehermosilla,mention,1
lorenalien_,waltehermosilla,reply,1
lorenavela35486,barevalodeleon,mention,1
lorenavela35486,barevalodeleon,reply,1
lorocomoco,barevalodeleon,mention,1
lorocomoco,dtransitopnc,mention,1
lorocomoco,fjimenezmingob,mention,1
lorocomoco,impactonoticigt,mention,1
lorocomoco,impactonoticigt,reply,1
lorocomoco,mingobguate,mention,1
lorocomoco,netobran,mention,1
lorocomoco,pncdeguatemala,mention,1
lourdesdecasti2,alex_balsells,mention,1
lourdesdecasti2,jadieguez84,mention,1
lourdesdecasti2,jadieguez84,reply,1
lpez4edwin,barevalodeleon,mention,1
lpez4edwin,drewzecena,mention,1
lpez4edwin,drewzecena,reply,1
luchopo81993102,__vadertg,mention,1
luchopo81993102,__vadertg,reply,1
luchopo81993102,avillagran502,mention,1
luchopo81993102,bancadasemilla,mention,1
luchopo81993102,congresoguate,mention,1
luchopo81993102,elquenews,mention,1
luchopo81993102,elquenews,reply,1
luchopo81993102,rafaelcarrerra,mention,1
luchopo81993102,rafaelcarrerra,reply,1
luchopo81993102,usaidguate,mention,1
luchoriverav,barevalodeleon,mention,1
luchoriverav,ivanduque,mention,1
luchoriverav,ivanduque,reply,1
luciatzikin,barevalodeleon,mention,1
luciatzikin,drewzecena,mention,1
luciatzikin,drewzecena,reply,1
luciodel53820,tiradocononda,mention,1
luciodel53820,tiradocononda,reply,1
luciourquidez,barevalodeleon,mention,1
luciourquidez,barevalodeleon,reply,1
lucky6395548325,barevalodeleon,mention,1
lucky6395548325,guate_opina,mention,1
lucky6395548325,guate_opina,reply,1
lufernando09,barevalodeleon,mention,1
lufernando09,factor4_gt,mention,1
lufernando09,factor4_gt,reply,1
luigigt502,barevalodeleon,mention,1
